#TYPE System.Management.Automation.PSCustomObject
"Name","Group"
"aworstencroft","UK-SG AAD GBL - Office 365 Enterprise E3 - SPO"
"aworstencroft","UK-DL JCC D&E ALL"
"aworstencroft","UK-SG Intune Exchange Online Outlook Users"
"aworstencroft","UK-SG Intune Mobile Users"
"aworstencroft","UK-DL TechS Service Delivery"
"aworstencroft","UK-SG AAD GBL - Enterprise Mobility Security E3"
"aworstencroft","UK-SG AAD GBL - Office 365 Enterprise E3"
"aworstencroft","UK-SG SCCM NavigoFontFix"
"aworstencroft","UK-SG Global Delivery Backbone Users"
"aworstencroft","UK-SG SCCM Project 2013"
"aworstencroft","UK-SG SCCM Microsoft Visio Standard 2013"
"aworstencroft","UK-SG Tech Solutions Admin"
"aworstencroft","UK-SG SCCM Corporate Tax Compliance Users"
"aworstencroft","UK-SG MS2012 Lync Project Deployment Group - CSQ Epsilon"
"aworstencroft","UK-DL Manchester E grades (All)"
"aworstencroft","UK-SG MobileIron ITSNet WiFi Users"
"aworstencroft","UK-DL MobileIron Users"
"aworstencroft","UK-SG TibbrUser"
"aworstencroft","UK-SG Share_Drives_Read_Write_Access"
"aworstencroft","UK-SG LEE_FSG_ALL"
"aworstencroft","UK-DL ALL UK Staff"
"aworstencroft","UK-SG Certificate Based SSLVPN Authentication"
"aworstencroft","UK-SG MobileIron Users"
"aworstencroft","UK-SG CWH_PT_ALL"
"aworstencroft","UK-SG PT_ADMIN_ALL"
"aworstencroft","UK-SG FSG_IRM_Users_All"
"aworstencroft","uk-sg"
"aworstencroft","UK-SG KPMG Users"
"aworstencroft","UK-SG KM Users"
"aworstencroft","UK-SG ADMIN_STS TEAM"
"aworstencroft","UK-DL Manchester Office All"
"aworstencroft","UK-SG ADMIN_600"
"aworstencroft","UK-SG ADMIN_991_BCM-991"
"aworstencroft","UK-SG INPLUS"
"aworstencroft","UK-SG 545_ALL"
"aworstencroft","UK-SG IRMDATA"
"aworstencroft","UK-SG ADMIN_600_TEAM MINI BIOS"
"aworstencroft","UK-SG CLIENT_NON_STARS_TRANS"
"aworstencroft","UK-SG CWH_FS_SPLIT_TEST"
"aworstencroft","UK-SG CWH_FS_ALL"
"aibekwe","UK-DL The Academy c2017"
"aibekwe","UK-SG AAD EXO Journaling"
"aibekwe","UK-DL S&D Infrastructure"
"aibekwe","UK-SG SCCM WorkSite Macro Update Users"
"aibekwe","GO-SG MC Delivery Backbone Users Regional EMA"
"aibekwe","UK-DL ACN-North"
"aibekwe","UK-SG AAD GBL - Office 365 Multi Geo"
"aibekwe","UK-DL O365 Users"
"aibekwe","UK-DL eAudIT server downtime"
"aibekwe","UK-DL Source Comms B-E"
"aibekwe","UK-DL Source Comms"
"aibekwe","UK-DL S&D Manchester Colleagues"
"aibekwe","UK-DL Manchester E Grades"
"aibekwe","UK-SG SCCM Visio 2013 Std Removal Users"
"aibekwe","UK-DL TechSolutions-CSLUsers"
"aibekwe","UK-SG OneDrive Users"
"aibekwe","UK-DL S&D Grade E"
"aibekwe","UK-SG LclAdm-UK-PC0PA235"
"aibekwe","UK-DL Tech Delivery Graduates 2017"
"aibekwe","UK-DL All E Grades"
"aibekwe","UK-DL S&D App Maintenance & Support"
"aibekwe","UK-DL S&D Regions All"
"aibekwe","GO-SG Alex User"
"aibekwe","UK-DL Tech Solutions 2017 Graduate Intake"
"aibekwe","UK-SG AAD GBL - Office 365 Enterprise E3 - SPO"
"aibekwe","UK-DL JCC D&E ALL"
"aibekwe","UK-SG Intune Exchange Online Outlook Users"
"aibekwe","UK-SG Intune Mobile Users"
"aibekwe","UK-SG UKNASDATA11_TAXDEVLANARCHIVE"
"aibekwe","UK-DL TechS Service Delivery"
"aibekwe","UK-SG AAD GBL - Enterprise Mobility Security E3"
"aibekwe","UK-SG AAD GBL - Office 365 Enterprise E3"
"aibekwe","UK-SG Global Delivery Backbone Users"
"aibekwe","UK-SG SCCM Project 2013"
"aibekwe","UK-SG SCCM Microsoft Visio Standard 2013"
"aibekwe","UK-DL Advisory Core Consulting Skills"
"aibekwe","UK-DL Manchester E grades (All)"
"aibekwe","UK-SG MobileIron ITSNet WiFi Users"
"aibekwe","UK-DL MobileIron Users"
"aibekwe","UK-SG TibbrUser"
"aibekwe","UK-SG Share_Drives_Read_Write_Access"
"aibekwe","UK-DL ALL UK Staff"
"aibekwe","UK-SG Certificate Based SSLVPN Authentication"
"aibekwe","UK-SG MobileIron Users"
"aibekwe","UK-SG KPMG Users"
"aibekwe","UK-SG KM Users"
"aibekwe","UK-DL Manchester Office All"
"aibekwe","UK-DL African and Caribbean Network"
"fashraf1","UK-SG AAD EXO Journaling"
"fashraf1","UK-DL Mobile Device Upgrade 3"
"fashraf1","UK-DL Mobile Device Upgrade 1"
"fashraf1","UK-DL S&D Infrastructure"
"fashraf1","UK-SG SCCM WorkSite Macro Update Users"
"fashraf1","GO-SG MC Delivery Backbone Users Regional EMA"
"fashraf1","UK-SG AAD GBL - Office 365 Multi Geo"
"fashraf1","UK-SG Alphatax App Development"
"fashraf1","UK-DL O365 Users"
"fashraf1","UK-DL Source Comms B-E"
"fashraf1","UK-DL Source Comms"
"fashraf1","UK-DL S&D Manchester Colleagues"
"fashraf1","UK-SG LclAdm-UK-PC0EZ6Q1"
"fashraf1","UK-DL CR Newsletter"
"fashraf1","UK-SG OneDrive Users"
"fashraf1","UK-DL All E Grades"
"fashraf1","UK-DL S&D App Maintenance & Support"
"fashraf1","UK-SG MobileIron Test Group"
"fashraf1","UK-SG AAD GBL - Office 365 Enterprise E3 - SPO"
"fashraf1","UK-DL JCC D&E ALL"
"fashraf1","UK-SG Intune Exchange Online Outlook Users"
"fashraf1","UK-SG Intune Mobile Users"
"fashraf1","UK-SG AAD GBL - Enterprise Mobility Security E3"
"fashraf1","UK-SG AAD GBL - Office 365 Enterprise E3"
"fashraf1","UK-SG SCCM 2012 Dynamics CRM 2016 Install"
"fashraf1","UK-SG SCCM Microsoft Visio Professional 2013"
"fashraf1","UK-SG-Excel-64-Access"
"fashraf1","UK-SG UKNASDATA08_FSShared_admin_firm_reso_MI_ro"
"fashraf1","UK-SG SCCM NavigoFontFix"
"fashraf1","UK-SG Global Delivery Backbone Users"
"fashraf1","UK-SG SCCM Project 2013"
"fashraf1","UK-SG SCCM Microsoft Visio Standard 2013"
"fashraf1","UK-SG SCCM Corporate Tax Compliance Users"
"fashraf1","UK-DL Manchester E grades (All)"
"fashraf1","UK-SG MobileIron ITSNet WiFi Users"
"fashraf1","UK-DL MobileIron Users"
"fashraf1","UK-SG TibbrUser"
"fashraf1","UK-SG Share_Drives_Read_Write_Access"
"fashraf1","UK-SG Share_Drives_Read_Write_Access_Manual_Users"
"fashraf1","UK-DL ALL UK Staff"
"fashraf1","UK-SG Certificate Based SSLVPN Authentication"
"fashraf1","UK-SG MobileIron Users"
"fashraf1","UK-SG UKNASDATA08_Netharland_users_access"
"fashraf1","UK-SG 545_REPORTING"
"fashraf1","UK-SG 637_REPORTING"
"fashraf1","UK-SG FA_WIP_ALL"
"fashraf1","UK-SG 545_COMMITTEES"
"fashraf1","UK-SG 637_COMMITTEES"
"fashraf1","UK-SG BIR_BAS_ALL"
"fashraf1","UK-SG QA_REVIEW"
"fashraf1","UK-SG ADMIN_QA REVIEW"
"fashraf1","UK-SG ADMIN_TECHNOLOGY"
"fashraf1","UK-SG 637_PTR_MMARSHALL"
"fashraf1","uk-sg"
"fashraf1","UK-SG KPMG Users"
"fashraf1","UK-SG FAS_FA_ALL"
"fashraf1","UK-SG KM Users"
"fashraf1","UK-SG 433"
"fashraf1","UK-SG FINANCIAL_SERVICES_ALL"
"fashraf1","UK-SG CIM_SSQ_ALL"
"fashraf1","UK-SG GOAdManagement"
"fashraf1","UK-DL Manchester Office All"
"fashraf1","UK-SG ADMIN_600"
"fashraf1","UK-SG 601"
"fashraf1","UK-SG Canary Wharf Audit Users"
"fashraf1","UK-SG ADMIN_991_BCM-991"
"fashraf1","UK-SG INPLUS"
"fashraf1","UK-SG 545_ALL"
"fashraf1","UK-SG IRMDATA"
"fashraf1","UK-SG 637_ALL"
"fashraf1","UK-SG ADMIN_600_TEAM MINI BIOS"
"fashraf1","UK-SG FAS_TRT_ALL"
"fashraf1","UK-SG CLIENT_NON_STARS_TRANS"
"fashraf1","UK-SG CWH_FS_SPLIT_TEST"
"fashraf1","UK-SG 885"
"fashraf1","UK-SG CWH_FS_ALL"
"abalint1","UK-SG AAD EXO Journaling"
"abalint1","UK-DL Mobile Device Upgrade 3"
"abalint1","UK-DL S&D Infrastructure"
"abalint1","UK-SG SCCM WorkSite Macro Update Users"
"abalint1","GO-SG MC Delivery Backbone Users Regional EMA"
"abalint1","UK-SG AAD GBL - Office 365 Multi Geo"
"abalint1","UK-DL O365 Users"
"abalint1","UK-DL Source Comms B-E"
"abalint1","UK-DL Source Comms"
"abalint1","UK-DL S&D Manchester Colleagues"
"abalint1","UK-SG LclAdm-UK-PC0DYFQJ"
"abalint1","UK-DL CR Newsletter"
"abalint1","UK-SG OneDrive Users"
"abalint1","UK-DL All E Grades"
"abalint1","UK-DL S&D App Maintenance & Support"
"abalint1","UK-SG SCCM VISIO Standard for AudIT Users"
"abalint1","UK-SG AAD GBL - Office 365 Enterprise E3 - SPO"
"abalint1","UK-DL JCC D&E ALL"
"abalint1","UK-SG Intune Exchange Online Outlook Users"
"abalint1","UK-SG Intune Mobile Users"
"abalint1","UK-SG AAD GBL - Enterprise Mobility Security E3"
"abalint1","UK-SG AAD GBL - Office 365 Enterprise E3"
"abalint1","UK-SG Global Delivery Backbone Users"
"abalint1","UK-DL Manchester E grades (All)"
"abalint1","UK-DL MobileIron Users"
"abalint1","UK-SG TibbrUser"
"abalint1","UK-SG Share_Drives_Read_Write_Access"
"abalint1","UK-DL ALL UK Staff"
"abalint1","UK-SG Certificate Based SSLVPN Authentication"
"abalint1","UK-SG KPMG Users"
"abalint1","UK-SG KM Users"
"abalint1","UK-DL Manchester Office All"
"odare1","UK-SG AAD EXO Journaling"
"odare1","GO-SG MC Delivery Backbone Users Regional EMA"
"odare1","UK-SG AAD GBL - Office 365 Multi Geo"
"odare1","UK-DL OutSystemsAlertGroup"
"odare1","UK-DL Source Comms B-E"
"odare1","UK-DL Source Comms"
"odare1","UK-SG LclAdm-UK-MP19WKN8"
"odare1","UK-SG SCCM Visio 2013 Std Removal Users"
"odare1","UK-DL TechSolutions-CSLUsers"
"odare1","UK-SG OneDrive Users"
"odare1","UK-DL S&D Grade D"
"odare1","UK-DL All D Grades"
"odare1","UK-DL S&D App Maintenance & Support"
"odare1","UK-DL S&D London All"
"odare1","UK-SG MobileIron Test Group"
"odare1","UK-SG AAD GBL - Office 365 Enterprise E3 - SPO"
"odare1","UK-SG AAD GBL - Enterprise Mobility Security E3"
"odare1","UK-SG AAD GBL - Office 365 Enterprise E3"
"odare1","UK-SG SCCM 2012 Dynamics CRM 2016 Install"
"odare1","UK-SG SCCM Autonomy Worksite V9"
"odare1","UK-SG HP Fortify SSC Developer"
"odare1","UK-SG SCCM Microsoft Visio Standard 2013"
"odare1","UK-SG MS2012 Lync Project Deployment Group - CSQ Beta"
"odare1","UK-SG MobileIron ITSNet WiFi Users"
"odare1","UK-SG Adobe Acrobat JavaScript setting"
"odare1","UK-DL MobileIron Users"
"odare1","UK-SG TibbrUser"
"odare1","UK-SG Share_Drives_Read_Write_Access"
"odare1","UK-SG Share_Drives_Read_Only_Access_Manual_Users"
"odare1","UK-SG Share_Drives_Read_Write_Access_Manual_Users"
"odare1","UK-DL ALL UK Staff"
"odare1","UK-SG Certificate Based SSLVPN Authentication"
"odare1","UK-SG MobileIron Users"
"odare1","UK-SG ICE_PUD_ALL"
"odare1","UK-SG DTP Administrators"
"odare1","UK-DL 15CSQ Office All"
"odare1","UK-SG OPEN_CLIENT"
"odare1","UK-SG 591_ALL"
"odare1","UK-SG TRT_TEAM_WORKING"
"odare1","UK-SG ADMIN_TECHNOLOGY"
"odare1","UK-SG TAX TECHNOLOGY GROUP (ALL)"
"odare1","UK-SG KM Users"
"odare1","UK-SG 564"
"odare1","UK-SG OPEN_CLIENT (edited)"
"odare1","UK-SG IPS_EAP_ALL"
"odare1","uk-sg TKMS admin"
"odare1","UK-SG 886_ALL"
"odare1","UK-SG 700_ALL"
"odare1","UK-SG TRAMS_USERS"
"odare1","UK-SG TRTTAXAPP_TESTGROUP"
"odare1","UK-SG TEST FAS BROWSE"
"odare1","UK-SG CIM_SSQ_ALL"
"odare1","UK-SG CTESTools_744"
"odare1","UK-SG TAX_PUD_ALL"
"odare1","UK-SG TAX_H_Puddle Dock_MAP"
"odare1","UK-SG CTESTools_USERS_700"
"odare1","UK-SG TRT_TOOLKIT"
"odare1","UK-SG 744_ALL"
"odare1","UK-SG TRT_MAP"
"odare1","UK-SG 559"
"odare1","UK-SG 888_ALL"
"odare1","UK-SG SMS Corporate Tax Advisory Users"
"odare1","UK-SG FAS_TRT_ALL"
"odare1","uk-sg tax knowledge"
"odare1","UK-SG ADMIN_399"
"odare1","UK-SG TEST_PERSONAL_TAX_FAS"
"odare1","UK-SG TEST_PERSONAL_TAX_ADVISORY_FAS"
"odare1","UK-SG 557"
"odare1","UK-SG SMS OtherTaxAll"
"odare1","UK-SG ADMIN_CIM TARGETING"
"odare1","UK-SG 885"
"odare1","UK-SG CWH_FS_ALL"
"odare1","UK-SG SMS Personal Tax Users"
"odare1","UK-SG SMS TaxAll"
"tjoy1","UK-SG AAD EXO Journaling"
"tjoy1","UK-DL Mobile Device Upgrade 3"
"tjoy1","UK-DL Mobile Device Upgrade 1"
"tjoy1","UK-DL S&D Infrastructure"
"tjoy1","UK-SG SCCM WorkSite Macro Update Users"
"tjoy1","GO-SG MC Delivery Backbone Users Regional EMA"
"tjoy1","UK-SG AAD GBL - Office 365 Multi Geo"
"tjoy1","UK-SG Alphatax App Development"
"tjoy1","UK-DL O365 Users"
"tjoy1","UK-SG LclAdm-UK-PC0Q82EF"
"tjoy1","UK-DL Source Comms B-E"
"tjoy1","UK-DL Source Comms"
"tjoy1","UK-DL S&D Manchester Colleagues"
"tjoy1","UK-DL CR Newsletter"
"tjoy1","UK-SG SCCM Visio 2013 Std Removal Users"
"tjoy1","UK-SG OneDrive Users"
"tjoy1","UK-DL S&D Grade D"
"tjoy1","UK-DL All D Grades"
"tjoy1","UK-DL S&D App Maintenance & Support"
"tjoy1","UK-SG MobileIron Test Group"
"tjoy1","UK-SG AAD GBL - Office 365 Enterprise E3 - SPO"
"tjoy1","UK-DL JCC D&E ALL"
"tjoy1","UK-SG Intune Exchange Online Outlook Users"
"tjoy1","UK-SG Intune Mobile Users"
"tjoy1","UK-SG AAD GBL - Enterprise Mobility Security E3"
"tjoy1","UK-SG AAD GBL - Office 365 Enterprise E3"
"tjoy1","UK-SG SCCM 2012 Dynamics CRM 2016 Install"
"tjoy1","UK-SG SCCM Microsoft Visio Professional 2013"
"tjoy1","UK-SG-Excel-64-Access"
"tjoy1","UK-SG UKNASDATA08_FSShared_admin_firm_reso_MI_ro"
"tjoy1","UK-SG SCCM NavigoFontFix"
"tjoy1","UK-SG Global Delivery Backbone Users"
"tjoy1","UK-SG TaxWorkflow_Support"
"tjoy1","UK-SG SCCM Project 2013"
"tjoy1","UK-SG SCCM Microsoft Visio Standard 2013"
"tjoy1","UK-SG SCCM Corporate Tax Compliance Users"
"tjoy1","UK-SG MobileIron ITSNet WiFi Users"
"tjoy1","UK-DL Manchester D Grades All"
"tjoy1","UK-DL MobileIron Users"
"tjoy1","UK-SG TibbrUser"
"tjoy1","UK-SG Share_Drives_Read_Write_Access"
"tjoy1","UK-SG Share_Drives_Read_Write_Access_Manual_Users"
"tjoy1","UK-DL ALL UK Staff"
"tjoy1","UK-SG Certificate Based SSLVPN Authentication"
"tjoy1","UK-SG MobileIron Users"
"tjoy1","UK-SG UKNASDATA08_Netharland_users_access"
"tjoy1","UK-SG 545_REPORTING"
"tjoy1","UK-SG 637_REPORTING"
"tjoy1","UK-SG FA_WIP_ALL"
"tjoy1","UK-SG 545_COMMITTEES"
"tjoy1","UK-SG 637_COMMITTEES"
"tjoy1","UK-SG BIR_BAS_ALL"
"tjoy1","UK-SG QA_REVIEW"
"tjoy1","UK-SG ADMIN_QA REVIEW"
"tjoy1","UK-SG ADMIN_TECHNOLOGY"
"tjoy1","UK-SG 637_PTR_MMARSHALL"
"tjoy1","uk-sg"
"tjoy1","UK-SG KPMG Users"
"tjoy1","UK-SG FAS_FA_ALL"
"tjoy1","UK-SG KM Users"
"tjoy1","UK-SG 433"
"tjoy1","UK-SG FINANCIAL_SERVICES_ALL"
"tjoy1","UK-SG CIM_SSQ_ALL"
"tjoy1","UK-SG GOAdManagement"
"tjoy1","UK-DL Manchester Office All"
"tjoy1","UK-SG ADMIN_600"
"tjoy1","UK-SG 601"
"tjoy1","UK-SG Canary Wharf Audit Users"
"tjoy1","UK-SG ADMIN_991_BCM-991"
"tjoy1","UK-SG INPLUS"
"tjoy1","UK-SG 545_ALL"
"tjoy1","UK-SG IRMDATA"
"tjoy1","UK-SG 637_ALL"
"tjoy1","UK-SG ADMIN_600_TEAM MINI BIOS"
"tjoy1","UK-SG FAS_TRT_ALL"
"tjoy1","UK-SG CLIENT_NON_STARS_TRANS"
"tjoy1","UK-SG CWH_FS_SPLIT_TEST"
"tjoy1","UK-SG 885"
"tjoy1","UK-SG CWH_FS_ALL"
"dmassarano","UK-DL The Academy c2018"
"dmassarano","UK-SG AAD EXO Journaling"
"dmassarano","UK-DL S&D CR Network Champions"
"dmassarano","UK-DL S&D Infrastructure"
"dmassarano","UK-SG SCCM WorkSite Macro Update Users"
"dmassarano","UK-SG LclAdm-UK-PC0WJ0D1"
"dmassarano","GO-SG MC Delivery Backbone Users Regional EMA"
"dmassarano","UK-DL Solutions & Digital 2018 Graduate Intake"
"dmassarano","UK-DL 2018 S&D Tech Delivery Graduates"
"dmassarano","UK-DL 2018 S&D Graduates"
"dmassarano","UK-DL eAudIT server downtime"
"dmassarano","UK-DL Source Comms B-E"
"dmassarano","UK-DL Source Comms"
"dmassarano","UK-DL S&D Manchester Colleagues"
"dmassarano","UK-SG SCCM ICAEW Mock Exams Users"
"dmassarano","UK-DL S&D Grade E"
"dmassarano","UK-DL All E Grades"
"dmassarano","UK-DL S&D App Maintenance & Support"
"dmassarano","UK-DL S&D Lighthouse"
"dmassarano","UK-SG ONEFS_MCLARENAUDITPROJECT"
"dmassarano","UK-SG SCCM 2012 Dynamics CRM 2016 Install"
"dmassarano","UK-DL Internal Jewish Network"
"dmassarano","GO-SG MC Delivery Backbone Users EMA"
"dmassarano","UK-SG Global Delivery Backbone Users"
"dmassarano","UK-SG Zonedrive_Users"
"dmassarano","UK-SG SDS Digita Tax Software Users"
"dmassarano","UK-DL Manchester E grades (All)"
"dmassarano","UK-SG MobileIron ITSNet WiFi Users"
"dmassarano","UK-DL MobileIron Users"
"dmassarano","UK-SG TibbrUser"
"dmassarano","UK-SG Share_Drives_Read_Write_Access"
"dmassarano","UK-DL ALL UK Staff"
"dmassarano","UK-SG Certificate Based SSLVPN Authentication"
"dmassarano","UK-SG MobileIron Users"
"dmassarano","UK-SG UKNASDATA08_Netharland_users_access"
"dmassarano","UK-SG FS_WIP_BUPA LTD_AUDIT"
"dmassarano","UK-SG NOT_CS_ALL"
"dmassarano","UK-SG BIR_CS_ALL"
"dmassarano","UK-SG CSBIR_KRC"
"dmassarano","UK-SG 540_ALL"
"dmassarano","UK-SG A&I ALL (NEW)"
"dmassarano","UK-DL TTG All"
"dmassarano","UK-SG PRIVATE CLIENT"
"dmassarano","UK-SG ADMIN_PRIVATE_CLIENT"
"dmassarano","UK-SG ADMIN_SSEWORD_DESKTOP BILLING"
"dmassarano","UK-SG 529_ALL"
"dmassarano","uk-sg"
"dmassarano","UK-SG KPMG Users"
"dmassarano","UK-SG 138_ALL"
"dmassarano","UK-SG KM Users"
"dmassarano","UK-SG Birmingham Trust Software Users"
"dmassarano","UK-SG NOT_CORE_SERV_ALL"
"dmassarano","UK-SG 536_ALL"
"dmassarano","UK-SG CORE_SERV_ALL"
"dmassarano","UK-SG Admin_542"
"dmassarano","UK-SG A&I_PTNR_SEC"
"dmassarano","UK-SG Vector 2007 Users"
"dmassarano","UK-SG 593_ALL"
"dmassarano","UK-SG 581_ALL"
"dmassarano","UK-SG ADMIN_SSEWORD"
"dmassarano","UK-SG CIM_SSQ_ALL"
"dmassarano","UK-SG ALL DEPARTMENT ACCOUNTS"
"dmassarano","UK-DL Manchester Office All"
"dmassarano","UK-SG PROFUND_USER"
"dmassarano","UK-SG A&I ALL"
"dmassarano","UK-SG ADMIN_PERSPECTIVE_BIRMINGHAM_ALL"
"dmassarano","UK-SG 582_ALL"
"dmassarano","UK-SG Core_Services_MAP"
"dmassarano","UK-SG STA_OMB_ALL"
"dmassarano","UK-SG SMS TSG UK ALL"
"dmassarano","UK-SG 542_ALL"
"dmassarano","UK-SG BIR_PEN_ALL"
"dmassarano","UK-SG CLIENT_NON_STARS_TRANS"
"dmassarano","UK-SG 547_ALL"
"dmassarano","UK-SG 533_ALL"
"dmassarano","UK-SG 552_ALL"
"dmassarano","UK-SG CWH_FS_ALL"
"dolukoya","UK-SG KAEM Support Teams"
"dolukoya","UK-DL The Academy c2018"
"dolukoya","UK-SG AAD EXO Journaling"
"dolukoya","UK-DL S&D Infrastructure"
"dolukoya","UK-SG SCCM WorkSite Macro Update Users"
"dolukoya","UK-SG LclAdm-UK-PC0WJ03L"
"dolukoya","GO-SG MC Delivery Backbone Users Regional EMA"
"dolukoya","UK-DL Solutions & Digital 2018 Graduate Intake"
"dolukoya","UK-DL 2018 S&D Tech Delivery Graduates"
"dolukoya","UK-DL 2018 S&D Graduates"
"dolukoya","UK-DL eAudIT server downtime"
"dolukoya","UK-DL Source Comms B-E"
"dolukoya","UK-DL Source Comms"
"dolukoya","UK-DL S&D Manchester Colleagues"
"dolukoya","UK-SG SCCM ICAEW Mock Exams Users"
"dolukoya","UK-DL All E Grades"
"dolukoya","UK-DL S&D App Maintenance & Support"
"dolukoya","UK-SG ONEFS_MCLARENAUDITPROJECT"
"dolukoya","UK-SG SCCM 2012 Dynamics CRM 2016 Install"
"dolukoya","UK-DL NM RC E grades"
"dolukoya","GO-SG MC Delivery Backbone Users EMA"
"dolukoya","UK-SG Global Delivery Backbone Users"
"dolukoya","UK-SG Zonedrive_Users"
"dolukoya","UK-SG SDS Digita Tax Software Users"
"dolukoya","UK-DL Manchester E grades (All)"
"dolukoya","UK-SG MobileIron ITSNet WiFi Users"
"dolukoya","UK-DL MobileIron Users"
"dolukoya","UK-SG TibbrUser"
"dolukoya","UK-SG Share_Drives_Read_Write_Access"
"dolukoya","UK-DL ALL UK Staff"
"dolukoya","UK-SG Certificate Based SSLVPN Authentication"
"dolukoya","UK-SG MobileIron Users"
"dolukoya","UK-SG UKNASDATA08_Netharland_users_access"
"dolukoya","UK-SG FS_WIP_BUPA LTD_AUDIT"
"dolukoya","UK-SG NOT_CS_ALL"
"dolukoya","UK-SG BIR_CS_ALL"
"dolukoya","UK-SG CSBIR_KRC"
"dolukoya","UK-SG 540_ALL"
"dolukoya","UK-SG A&I ALL (NEW)"
"dolukoya","UK-DL TTG All"
"dolukoya","UK-SG PRIVATE CLIENT"
"dolukoya","UK-SG ADMIN_PRIVATE_CLIENT"
"dolukoya","UK-SG ADMIN_SSEWORD_DESKTOP BILLING"
"dolukoya","UK-SG 529_ALL"
"dolukoya","uk-sg"
"dolukoya","UK-SG KPMG Users"
"dolukoya","UK-SG 138_ALL"
"dolukoya","UK-SG KM Users"
"dolukoya","UK-SG Birmingham Trust Software Users"
"dolukoya","UK-SG NOT_CORE_SERV_ALL"
"dolukoya","UK-SG 536_ALL"
"dolukoya","UK-SG CORE_SERV_ALL"
"dolukoya","UK-SG Admin_542"
"dolukoya","UK-SG A&I_PTNR_SEC"
"dolukoya","UK-SG Vector 2007 Users"
"dolukoya","UK-SG 593_ALL"
"dolukoya","UK-SG 581_ALL"
"dolukoya","UK-SG ADMIN_SSEWORD"
"dolukoya","UK-SG CIM_SSQ_ALL"
"dolukoya","UK-SG ALL DEPARTMENT ACCOUNTS"
"dolukoya","UK-DL Manchester Office All"
"dolukoya","UK-SG PROFUND_USER"
"dolukoya","UK-SG A&I ALL"
"dolukoya","UK-SG ADMIN_PERSPECTIVE_BIRMINGHAM_ALL"
"dolukoya","UK-SG 582_ALL"
"dolukoya","UK-SG Core_Services_MAP"
"dolukoya","UK-SG STA_OMB_ALL"
"dolukoya","UK-SG SMS TSG UK ALL"
"dolukoya","UK-SG 542_ALL"
"dolukoya","UK-SG BIR_PEN_ALL"
"dolukoya","UK-SG CLIENT_NON_STARS_TRANS"
"dolukoya","UK-SG 547_ALL"
"dolukoya","UK-SG 533_ALL"
"dolukoya","UK-SG 552_ALL"
"dolukoya","UK-SG CWH_FS_ALL"
"rjassal","UK-SG Alphatax Loader Site Administrator"
"rjassal","UK-SG Alphatax Loader CTC User"
"rjassal","UK-SG Alphatax Loader KGS User"
"rjassal","UK-SG Alphatax Loader CTC SuperUser"
"rjassal","UK-SG Alphatax Loader KGS SuperUser"
"rjassal","UK-SG Alphatax Loader KGS Secondee"
"rjassal","UK-SG Alphatax Loader Support"
"rjassal","UK-SG SCCM KGS Alphatax Users"
"rjassal","UK-SG KAEM Support Teams"
"rjassal","UK-SG AAD EXO Journaling"
"rjassal","UK-SG Intune App - NowSpace Pilot"
"rjassal","UK-DL S&D Infrastructure"
"rjassal","UK-SG SCCM WorkSite Macro Update Users"
"rjassal","GO-SG MC Delivery Backbone Users Regional EMA"
"rjassal","UK-SG AAD GBL - Office 365 Multi Geo"
"rjassal","UK-SG SCCM ADLookup Users"
"rjassal","UK-DL O365 Users"
"rjassal","UK-DL Source Comms B-E"
"rjassal","UK-SG EMARDCLFTUSERS"
"rjassal","UK-DL Source Comms"
"rjassal","UK-SG HMRC_CTC_UK_NEW"
"rjassal","UK-SG SCCM Visio 2013 Std Removal Users"
"rjassal","UK-SG OneDrive Users"
"rjassal","UK-DL S&D Grade E"
"rjassal","UK-DL All E Grades"
"rjassal","UK-DL S&D App Maintenance & Support"
"rjassal","UK-SG MobileIron Test Group"
"rjassal","UK-SG AAD GBL - Office 365 Enterprise E3 - SPO"
"rjassal","UK-SG Intune Exchange Online Outlook Users"
"rjassal","UK-SG Intune Mobile Users"
"rjassal","UK-SG UKNASDATA11_TAXDEVLANARCHIVE"
"rjassal","UK-SG AAD GBL - Enterprise Mobility Security E3"
"rjassal","UK-SG AAD GBL - Office 365 Enterprise E3"
"rjassal","UK-SG Privileged Tax Role Intelledox Manage UAT"
"rjassal","UK-SG Privileged Tax Role Intelledox Manage"
"rjassal","UK-SG HMRC_GMSHOPS_UK"
"rjassal","UK-SG HMRC_PA_UK"
"rjassal","UK-SG VDI LPR KPMG-WINDOWS-10-VDI-POC"
"rjassal","UK-SG HMRC_CTC_UK"
"rjassal","UK-SG HMRC_GMS_UK"
"rjassal","UK-SG HMRC_PCC_UK"
"rjassal","UK-SG CompAnalyser_SRT"
"rjassal","UK-SG SCCM 2012 Dynamics CRM 2016 Install"
"rjassal","UK-SG VDI TAX live full clones"
"rjassal","UK-SG SCCM Microsoft Office 2013"
"rjassal","UK-SG SCCM Autonomy Worksite V9"
"rjassal","UK-SG MS2012 RDS ServerAccessPortal - ProdDMZ"
"rjassal","UK-SG MS2012 RDS ServerAccessPortal - DevDMZ"
"rjassal","UK-SG TaxWorkflow_Support"
"rjassal","UK-SG MS2012 RDS ServerAccessPortal - Development"
"rjassal","UK-SG SCCM Microsoft Visio Standard 2013"
"rjassal","UK-SG SCCM Cisco Agent Desktop"
"rjassal","UK-SG SCCM Corporate Tax Compliance Users"
